option_key,candidate_id,material_class,role,mechanism_summary,validation_status,Tref_K,n_slip_channels,rho_forest_floor_m2,peierls_stress_fraction,taylor_stress_fraction,mobile_shield_fraction,source_recovery_rate_s,L_pz_um_recommended,n_bins_recommended,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_corr_rho_c_m2,taylor_corr_scale,source_sites_per_system,encounter_efficiency,retained_recovery_rate_s,source_refresh_length_um,c_blunt,peierls_nu0_s,taylor_nu0_s,rho_source0_m2,recovery_nu0_s,recovery_H0_eV,recovery_activation_entropy_kB,reference_source_area_um2,reference_front_width_um,source_zone_length_um,legacy_source_sites_active,legacy_source_refresh_active,explicit_recovery_active
v913_shelf01_0086420_persistent_sites,v913_zeroD_sobol_0086420,DBTT,v9.13 1-D upper-shelf rank 1,"Non-peak directional DBTT candidate; K50 upper-shelf gain 16.3962 MPa sqrt(m), high-temperature median 42.0032 MPa sqrt(m), peak prominence 0.896229 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,5.476424816064537,0.001903424761258,7.28394316136837,0.0014549547526985,1.3619866351597012,2.2078243289142847,0.0683158241878416,4.11960387378931,-0.002587902133353,7.423798888921738,0.0011016524918377,0.569111802354455,1.990936215640977,0.0117877736484193,5.399045049678534,4.40110944211483,0.5597617194056511,1.1102288491092622,0.9696294176578522,11.39026451855898,0.6939666834287346,1.4467088915407658,14962480792103.414,0.6161519710747999,141.0590567476921,9.160246308716648,0.0,0.0,2.62239751406014,1000000000000.0,100000000000.0,4.478007110324783e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf02_0009771_persistent_sites,v913_zeroD_sobol_0009771,DBTT,v9.13 1-D upper-shelf rank 2,"Non-peak directional DBTT candidate; K50 upper-shelf gain 15.7799 MPa sqrt(m), high-temperature median 43.1129 MPa sqrt(m), peak prominence 0.25053 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,3.512290793005377,0.0014188152267597,7.717613527551293,0.0025697636529803,0.8861486244015396,2.1512396465986967,0.0115456719941089,4.748793914355337,0.004065165114589,4.481284476816654,-0.0073275911211967,0.8079948531556874,0.7378357966430484,0.1030044628843398,5.65219704573974,-37.35308354720473,0.897038239520043,1.54755057557486,0.9476837641000748,9.29478332400322,0.5311298221349716,2.1970959082245827,40761667818713.19,0.9253655884352248,141.0590567476921,9.160246308716648,0.0,0.0,1.747430588118732,1000000000000.0,100000000000.0,119908008144283.42,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf03_0088403_persistent_sites,v913_zeroD_sobol_0088403,DBTT,v9.13 1-D upper-shelf rank 3,"Non-peak directional DBTT candidate; K50 upper-shelf gain 15.6471 MPa sqrt(m), high-temperature median 41.5759 MPa sqrt(m), peak prominence 0.973143 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,4.2991692698560655,0.0043724074945785,6.636151012033224,0.0013004784788936,1.2252621738240124,0.99428747035563,0.0192214397337788,2.7981134412810205,-0.0026512168329209,7.895688109099865,-0.0064343145564198,0.3459074480552226,2.23594155497849,0.0473048630319158,1.751348896883428,16.830181423574686,0.3176175071857869,1.282034371746704,1.6382407265901566,17.962803468108177,0.4176623022835701,0.7743266467005014,8796623086230.867,0.3272902307008973,141.0590567476921,9.160246308716648,0.0,0.0,2.438099102117121,1000000000000.0,100000000000.0,275889483082053.44,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf04_0202500_persistent_sites,v913_zeroD_sobol_0202500,DBTT,v9.13 1-D upper-shelf rank 4,"Non-peak directional DBTT candidate; K50 upper-shelf gain 15.4349 MPa sqrt(m), high-temperature median 41.1383 MPa sqrt(m), peak prominence 4.71591 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,2.357721022795886,0.0056085130451247,6.7501407796517015,-0.0012041387008503,0.4968366474844515,2.618804107885808,0.026239358201278,3.344896922819316,0.0061668124636635,2.7143102660775185,-0.0052233074344694,0.1572539726179093,0.5156166724395007,0.0103682254353579,3.525720003992319,-36.33932862430811,1.448395521938801,1.871259921230376,1.4998139148950578,31.365934647619724,0.7048910272121429,0.5389550719410181,22042481205294.297,1.2690231726199324,141.0590567476921,9.160246308716648,0.0,0.0,2.929164256900549,1000000000000.0,100000000000.0,523948859759023.8,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf05_0196804_persistent_sites,v913_zeroD_sobol_0196804,DBTT,v9.13 1-D upper-shelf rank 5,"Non-peak directional DBTT candidate; K50 upper-shelf gain 13.6328 MPa sqrt(m), high-temperature median 38.1039 MPa sqrt(m), peak prominence 1.41343 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,1.7714824001304803,0.0103562680487521,4.632103982381523,-0.0009702393226325,0.6148919253144414,1.5603243741206825,0.1153070659612199,3.817191637679934,-0.0028015050739049,4.64529250562191,0.0009291039071977,0.5269161547534168,1.6655265090987086,0.0066673592450076,6.8752316241152585,-29.64632283896208,0.9433633933775126,2.2286851475946605,0.5239948415756225,25.16071606427431,0.843806842379272,0.7322783842682838,7.753439315183398e+16,0.3071057276154363,141.0590567476921,9.160246308716648,0.0,0.0,1.5917330235242844,1000000000000.0,100000000000.0,5.317876222320463e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf06_0162507_persistent_sites,v913_zeroD_sobol_0162507,DBTT,v9.13 1-D upper-shelf rank 6,"Non-peak directional DBTT candidate; K50 upper-shelf gain 12.7921 MPa sqrt(m), high-temperature median 40.8175 MPa sqrt(m), peak prominence 1.28871 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,4.054858036339283,0.004427814525552,3.319102371111512,6.358542945235964e-05,0.1355756044387817,2.488105687778443,0.1117948743754257,4.239773997850716,-0.0025284237610176,4.124315544962883,-0.0071734435297548,0.1164156132191419,1.869217138784006,0.007228706162704,0.9578046817332506,-20.66991362720728,1.3084810736589134,0.5681562009267509,0.1481395173072814,22.46555019170046,0.755147813167423,1.7842384111136198,918334296967.4924,0.2318466291016598,141.0590567476921,9.160246308716648,0.0,0.0,1.538992865011096,1000000000000.0,100000000000.0,130954788518172.58,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf07_0027268_persistent_sites,v913_zeroD_sobol_0027268,DBTT,v9.13 1-D upper-shelf rank 7,"Non-peak directional DBTT candidate; K50 upper-shelf gain 10.2737 MPa sqrt(m), high-temperature median 34.3611 MPa sqrt(m), peak prominence 1.59594 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,3.4539050203748047,0.0005332994232885,5.875625330023468,0.0069966007368639,0.9556720036547632,1.4482388524338603,0.0080135848601919,3.315353066660464,-0.001404079593718,7.798269674181938,-0.0051309211142361,0.7155281139258295,1.1027543681673706,0.0233953512715894,4.632277152035385,-1.6370408236980438,1.126492390036583,2.084962382679805,1.5707885271310806,23.11469655483961,0.6876142159476877,0.646309919655323,1.0847784350811712e+16,1.1627217271517138,141.0590567476921,9.160246308716648,0.0,0.0,1.3645942294970157,1000000000000.0,100000000000.0,1692795614855792.5,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf08_0011131_persistent_sites,v913_zeroD_sobol_0011131,DBTT,v9.13 1-D upper-shelf rank 8,"Non-peak directional DBTT candidate; K50 upper-shelf gain 9.64616 MPa sqrt(m), high-temperature median 46.249 MPa sqrt(m), peak prominence 0.589904 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,2.5066456659697,0.0094348298916593,3.0515114460140467,-0.0002897485913708,0.0618397523649036,2.63327748933807,0.1369726956345775,2.6967001115903257,-0.0008460587291046,6.049900136888027,-0.0011997642479836,1.21516272906214,2.070919141639024,0.0228487222885919,2.78304195869714,5.944860931485891,1.6306120993569493,0.8138734463136643,0.8144159293174743,6.903689801692963,0.4438989392016083,1.8593184240162373,2.0577450971125747e+17,3.5839102278377544,141.0590567476921,9.160246308716648,0.0,0.0,0.7552927723154426,1000000000000.0,100000000000.0,1531291168899573.0,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf09_0073460_persistent_sites,v913_zeroD_sobol_0073460,DBTT,v9.13 1-D upper-shelf rank 9,"Non-peak directional DBTT candidate; K50 upper-shelf gain 9.62318 MPa sqrt(m), high-temperature median 36.4317 MPa sqrt(m), peak prominence 0.640565 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,4.07835798850283,0.0009875555490143,7.255436662584543,0.002360663857311,0.8410021839197726,2.4386850856244564,0.0134040569543379,2.1744431857019664,-6.009664386510873e-05,7.752982169389725,-0.0062663394734263,0.1387955126725137,1.427930404432118,0.1283093798796339,0.941218419931829,-22.590541131794453,1.8357139851897952,0.6334339997265488,1.840927631855011,27.60893829166889,0.7241094115842134,2.053666342049837,4.850678704050682e+16,0.2053243958756775,141.0590567476921,9.160246308716648,0.0,0.0,1.0768974535167215,1000000000000.0,100000000000.0,817315951394016.4,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_shelf10_0134035_persistent_sites,v913_zeroD_sobol_0134035,DBTT,v9.13 1-D upper-shelf rank 10,"Non-peak directional DBTT candidate; K50 upper-shelf gain 9.58314 MPa sqrt(m), high-temperature median 33.7547 MPa sqrt(m), peak prominence 3.26587 MPa sqrt(m).","v10.2.24 exact parameter transfer candidate; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,3.233907286543399,0.0058032531985081,6.595284782350063,-0.0008306465232744,1.022268332215026,1.2269537332467737,0.0229905830425804,3.2737088114023205,-0.0014017990753054,7.837275750935078,0.0018341646678745,0.4223329514544457,0.637059442512691,0.0083827769047892,5.945067501161248,11.4813625626266,1.4448536720126868,0.79892413970083,1.3867292076349258,20.20187959074974,0.74570251586847,2.2320069298148155,4.2927076092496416e+17,1.891941521242278,141.0590567476921,9.160246308716648,0.0,0.0,2.366745365783572,1000000000000.0,100000000000.0,3.1950676796527416e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
